image_name,number,x,y,left_diam,right_diam,time
mosob01.jpg,1,503,504,4.5,4.800000000000001,0.004
mosob01.jpg,2,503,503,4.4,4.800000000000001,0.021
mosob01.jpg,3,503,501,4.4,4.800000000000001,0.037
mosob01.jpg,4,504,500,4.4,4.800000000000001,0.054
mosob01.jpg,5,506,498,4.4,4.800000000000001,0.071
mosob01.jpg,6,506,496,4.4,4.800000000000001,0.087
mosob01.jpg,7,506,495,4.4,4.800000000000001,0.104
mosob01.jpg,8,505,493,4.4,4.800000000000001,0.121
mosob01.jpg,9,505,492,4.4,4.800000000000001,0.137
mosob01.jpg,10,505,492,4.4,4.800000000000001,0.154
mosob01.jpg,11,505,492,4.4,4.800000000000001,0.171
mosob01.jpg,12,506,492,4.4,4.800000000000001,0.187
mosob01.jpg,13,506,491,4.4,4.800000000000001,0.204
mosob01.jpg,14,505,492,4.3,4.7,0.221
mosob01.jpg,15,504,492,4.3,4.7,0.237
mosob01.jpg,16,502,491,4.3,4.7,0.254
mosob01.jpg,17,499,487,4.3,4.7,0.271
mosob01.jpg,18,492,481,4.3,4.7,0.287
mosob01.jpg,19,484,475,4.3,4.7,0.304
mosob01.jpg,20,474,468,4.3,4.7,0.321
mosob01.jpg,21,465,461,4.3,4.7,0.337
mosob01.jpg,22,455,454,4.3,4.7,0.354
mosob01.jpg,23,457,456,4.3,4.7,0.371
mosob01.jpg,24,450,451,4.3,4.7,0.387
mosob01.jpg,25,435,440,4.3,4.7,0.404
mosob01.jpg,26,428,435,4.3,4.7,0.421
mosob01.jpg,27,364,380,4.3,4.7,0.437
mosob01.jpg,28,373,378,4.3,4.7,0.454
mosob01.jpg,29,383,384,4.3,4.7,0.471
mosob01.jpg,30,380,382,4.3,4.800000000000001,0.487
mosob01.jpg,31,388,392,4.4,4.800000000000001,0.504
mosob01.jpg,32,376,382,4.4,4.800000000000001,0.521
mosob01.jpg,33,514,359,4.4,4.800000000000001,0.537
mosob01.jpg,34,663,353,4.4,4.800000000000001,0.554
mosob01.jpg,35,680,345,4.4,4.800000000000001,0.571
mosob01.jpg,36,685,345,4.4,4.800000000000001,0.587
mosob01.jpg,37,688,346,4.3,4.800000000000001,0.604
mosob01.jpg,38,691,347,4.3,4.800000000000001,0.621
mosob01.jpg,39,694,348,4.3,4.800000000000001,0.637
mosob01.jpg,40,698,348,4.3,4.800000000000001,0.654
mosob01.jpg,41,702,347,4.3,4.800000000000001,0.671
mosob01.jpg,42,706,347,4.3,4.800000000000001,0.687
mosob01.jpg,43,710,347,4.3,4.800000000000001,0.704
mosob01.jpg,44,713,347,4.3,4.800000000000001,0.721
mosob01.jpg,45,715,348,4.3,4.800000000000001,0.737
mosob01.jpg,46,724,349,4.3,4.800000000000001,0.754
mosob01.jpg,47,726,349,4.3,4.800000000000001,0.771
mosob01.jpg,48,733,349,4.3,4.800000000000001,0.787
mosob01.jpg,49,739,349,4.3,4.800000000000001,0.804
mosob01.jpg,50,742,349,4.3,4.800000000000001,0.821
mosob01.jpg,51,744,349,4.3,4.800000000000001,0.837
mosob01.jpg,52,745,349,4.3,4.800000000000001,0.854
mosob01.jpg,53,747,349,4.3,4.800000000000001,0.871
mosob01.jpg,54,749,350,4.3,4.800000000000001,0.887
mosob01.jpg,55,751,350,4.3,4.800000000000001,0.904
mosob01.jpg,56,753,350,4.3,4.800000000000001,0.921
mosob01.jpg,57,755,351,4.3,4.800000000000001,0.937
mosob01.jpg,58,759,352,4.3,4.800000000000001,0.954
mosob01.jpg,59,761,354,4.3,4.800000000000001,0.971
mosob01.jpg,60,764,356,4.3,4.9,0.987
mosob01.jpg,61,767,358,4.3,4.9,1.004
mosob01.jpg,62,769,359,4.3,4.9,1.021
mosob01.jpg,63,770,361,4.3,4.9,1.037
mosob01.jpg,64,772,362,4.3,4.9,1.054
mosob01.jpg,65,774,364,4.3,4.9,1.07
mosob01.jpg,66,803,386,0.0,5.1000000000000005,1.087
mosob01.jpg,67,393,407,4.1000000000000005,4.6000000000000005,1.237
mosob01.jpg,68,401,412,4.4,4.7,1.254
mosob01.jpg,69,408,415,4.4,5.0,1.27
mosob01.jpg,70,414,416,4.5,5.0,1.287
mosob01.jpg,71,718,492,4.5,5.0,1.304
mosob01.jpg,72,719,489,4.5,5.1000000000000005,1.32
mosob01.jpg,73,719,485,4.6000000000000005,5.1000000000000005,1.337
mosob01.jpg,74,720,482,4.6000000000000005,5.2,1.354
mosob01.jpg,75,721,479,4.6000000000000005,5.2,1.37
mosob01.jpg,76,723,477,4.6000000000000005,5.2,1.387
mosob01.jpg,77,725,475,4.6000000000000005,5.2,1.404
mosob01.jpg,78,727,474,4.7,5.2,1.42
mosob01.jpg,79,732,473,4.7,5.2,1.437
mosob01.jpg,80,736,473,4.7,5.2,1.454
mosob01.jpg,81,740,474,4.7,5.300000000000001,1.47
mosob01.jpg,82,744,475,4.7,5.300000000000001,1.487
