image_name,number,x,y,left_diam,right_diam,time
mosob01.jpg,1,508,726,0,0,0.009
mosob01.jpg,2,501,724,0,0,0.026
mosob01.jpg,3,492,723,0,0,0.043
mosob01.jpg,4,483,719,0,0,0.059
mosob01.jpg,5,476,715,0,0,0.076
mosob01.jpg,6,470,710,0,0,0.093
mosob01.jpg,7,466,709,0,0,0.109
mosob01.jpg,8,463,707,0,0,0.126
mosob01.jpg,9,461,706,0,0,0.143
mosob01.jpg,10,459,705,0,0,0.159
mosob01.jpg,11,456,704,0,0,0.176
mosob01.jpg,12,454,704,0,0,0.193
mosob01.jpg,13,452,704,0,0,0.209
mosob01.jpg,14,453,704,0,0,0.226
mosob01.jpg,15,455,704,0,0,0.243
mosob01.jpg,16,458,704,0,0,0.259
mosob01.jpg,17,460,704,0,0,0.276
mosob01.jpg,18,461,704,0,0,0.293
mosob01.jpg,19,459,703,0,0,0.309
mosob01.jpg,20,452,701,0,0,0.326
mosob01.jpg,21,444,699,0,0,0.342
mosob01.jpg,22,445,698,0,0,0.359
mosob01.jpg,23,441,697,0,0,0.376
mosob01.jpg,24,443,696,0,0,0.392
mosob01.jpg,25,449,698,0,0,0.409
mosob01.jpg,26,444,698,0,0,0.426
mosob01.jpg,27,432,694,0,0,0.442
mosob01.jpg,28,400,685,0,0,0.459
mosob01.jpg,29,277,666,0,0,0.476
mosob01.jpg,30,273,662,0,0,0.492
mosob01.jpg,31,257,656,0,0,0.509
mosob01.jpg,32,246,652,0,0,0.526
mosob01.jpg,33,225,648,0,0,0.542
mosob01.jpg,34,220,648,0,0,0.559
mosob01.jpg,35,217,647,0,0,0.5760000000000001
mosob01.jpg,36,215,646,0,0,0.5920000000000001
mosob01.jpg,37,213,645,0,0,0.609
mosob01.jpg,38,210,643,0,0,0.626
mosob01.jpg,39,207,641,0,0,0.642
mosob01.jpg,40,200,638,0,0,0.659
mosob01.jpg,41,195,635,0,0,0.6759999999999999
mosob01.jpg,42,192,633,0,0,0.692
mosob01.jpg,43,189,631,0,0,0.7090000000000001
mosob01.jpg,44,186,630,0,0,0.726
mosob01.jpg,45,183,629,0,0,0.742
mosob01.jpg,46,180,628,0,0,0.759
mosob01.jpg,47,177,626,0,0,0.776
mosob01.jpg,48,172,623,0,0,0.792
mosob01.jpg,49,165,620,0,0,0.8089999999999999
mosob01.jpg,50,159,618,0,0,0.8260000000000001
mosob01.jpg,51,154,615,0,0,0.842
mosob01.jpg,52,150,613,0,0,0.859
mosob01.jpg,53,148,609,0,0,0.876
mosob01.jpg,54,147,604,0,0,0.892
mosob01.jpg,55,147,600,0,0,0.909
mosob01.jpg,56,145,597,0,0,0.926
mosob01.jpg,57,143,594,0,0,0.942
mosob01.jpg,58,141,592,0,0,0.959
mosob01.jpg,59,139,591,0,0,0.976
mosob01.jpg,60,137,591,0,0,0.992
